244,8579
244,8578
244,8579
244,8578
244,8579
244,8578
244,8579
244,8576
244,8576
244,8580
244,8579
244,8578
244,8579
244,8579
244,8577
244,8579
244,8576
244,8579
244,8579
244,8579
244,8579
244,8579
244,8579
244,8578
244,8579
244,8577
244,8576
244,8579
244,8578
244,8579
244,8578
244,8579
244,8579
244,8578
244,8578
244,8577
244,8577
244,8578
244,8579
244,8579
244,8577
244,8578
244,8578
244,8578
244,8578
244,8578
244,8577
244,8579
244,8578
244,8579
244,8578
244,8578
244,8579
244,8578
244,8579
244,8578
244,8579
244,8577
244,8579
244,8578
244,8578
244,8578
244,8575
244,8577
244,8579
244,8578
244,8577
244,8578
244,8576
244,8572
244,8574
244,8571
244,8570
244,8571
244,8570
244,8568
244,8570
244,8569
244,8565
244,8568
244,8567
244,8568
244,8566
244,8567
244,8567
244,8567
244,8566
244,8566
244,8566
244,8566
244,8566
244,8567
244,8565
244,8566
244,8564
244,8566
244,8565
244,8566
244,8566
244,8564
244,8566
244,8564
244,8566
244,8566
244,8565
244,8566
244,8565
244,8567
244,8566
244,8567
244,8567
244,8567
244,8567
244,8568
244,8567
244,8569
244,8569
244,8570
244,8569
244,8570
244,8572
244,8571
244,8573
244,8573
244,8571
244,8575
244,8575
244,8575
244,8576
244,8574
244,8577
244,8578
244,8576
244,8580
244,8581
244,8577
244,8581
244,8579
244,8580
244,8580
244,8578
244,8580
244,8580
244,8581
244,8580
244,8580
244,8579
244,8581
244,8582
244,8582
244,8582
244,8582
244,8581
244,8581
244,8581
244,8581
244,8581
244,8579
244,8580
244,8578
244,8582
244,8578
244,8581
244,8581
244,8578
244,8581
244,8582
244,8583
244,8582
244,8584
244,8584
244,8584
244,8585
244,8585
244,8586
244,8586
244,8586
244,8588
244,8587
244,8588
244,8589
244,8589
244,8589
244,8591
244,8594
244,8592
244,8588
244,8587
244,8583
244,8582
244,8582
244,8579
244,8577
244,8577
244,8575
244,8575
244,8574
244,8570
244,8573
244,8571
244,8571
244,8571
244,8570
244,8568
244,8569
244,8568
244,8567
244,8568
244,8567
244,8567
244,8568
244,8567
244,8567
244,8567
244,8567
244,8566
244,8566
244,8566
244,8567
244,8566
244,8566
244,8567
244,8567
244,8567
244,8566
244,8567
244,8567
244,8567
244,8566
244,8567
244,8568
244,8566
244,8567
244,8567
244,8566
244,8568
244,8565
244,8568
244,8568
244,8568
244,8567
244,8567
244,8567
244,8569
244,8567
244,8568
244,8569
244,8568
244,8569
244,8569
244,8569
244,8570
244,8568
244,8568
244,8569
244,8569
244,8569
244,8569
244,8570
244,8568
244,8570
244,8569
244,8570
244,8570
244,8567
244,8569
244,8571
244,8570
244,8571
244,8569
244,8570
244,8570
244,8571
244,8571
244,8571
244,8571
244,8571
244,8571
244,8569
244,8571
244,8570
244,8570
244,8570
244,8571
244,8571
244,8572
244,8572
244,8571
244,8572
244,8571
244,8571
244,8572
244,8572
244,8573
244,8572
244,8572
244,8572
244,8571
244,8572
244,8572
244,8573
244,8572
244,8572
244,8573
244,8570
244,8573
244,8573
244,8573
244,8573
244,8573
244,8572
244,8573
244,8573
244,8573
244,8570
244,8573
244,8572
244,8574
244,8572
244,8571
244,8573
244,8572
244,8574
244,8572
244,8574
244,8573
