4,8209
244,8209
244,8209
244,8208
244,8209
244,8208
244,8209
244,8208
244,8208
244,8209
244,8206
244,8209
244,8209
244,8208
244,8209
244,8209
244,8209
244,8207
244,8209
244,8208
244,8208
244,8208
244,8209
244,8210
244,8209
244,8209
244,8207
244,8209
244,8210
244,8209
244,8209
244,8209
244,8210
244,8209
244,8209
244,8206
244,8209
244,8209
244,8209
244,8209
244,8208
244,8210
244,8207
244,8208
244,8209
244,8209
244,8209
244,8209
244,8210
244,8209
244,8209
244,8209
244,8209
244,8208
244,8210
244,8209
244,8209
244,8210
244,8209
244,8210
244,8209
244,8209
244,8210
244,8210
244,8210
244,8211
244,8210
244,8210
244,8209
244,8210
244,8209
244,8211
244,8212
244,8213
244,8213
244,8213
244,8213
244,8213
244,8212
244,8215
244,8213
244,8215
244,8213
244,8213
244,8213
244,8214
244,8214
244,8214
244,8213
244,8215
244,8216
244,8215
244,8214
244,8214
244,8215
244,8215
244,8215
244,8217
244,8216
244,8215
244,8217
244,8214
244,8216
244,8217
244,8216
244,8218
244,8218
244,8218
244,8219
244,8218
244,8218
244,8219
244,8219
244,8216
244,8217
244,8219
244,8220
244,8219
244,8221
244,8221
244,8221
244,8219
244,8221
244,8218
244,8219
244,8218
244,8220
244,8216
244,8220
244,8218
244,8219
244,8217
244,8218
244,8218
244,8219
244,8217
244,8217
244,8218
244,8218
244,8218
244,8218
244,8217
244,8218
244,8218
244,8217
244,8216
244,8218
244,8217
244,8217
244,8217
244,8217
244,8216
244,8216
244,8216
244,8217
244,8216
244,8216
244,8215
244,8216
244,8216
244,8215
244,8213
244,8216
244,8217
244,8215
244,8216
244,8215
244,8216
244,8215
244,8217
244,8216
244,8216
244,8215
244,8216
244,8216
244,8215
244,8215
244,8216
244,8216
244,8212
244,8208
244,8209
244,8206
244,8208
244,8207
244,8207
244,8207
244,8206
244,8208
244,8205
244,8207
244,8206
244,8205
244,8205
244,8206
244,8206
244,8206
244,8206
244,8206
244,8205
244,8206
244,8206
244,8204
244,8206
244,8205
244,8205
244,8204
244,8205
244,8204
244,8205
244,8205
244,8206
244,8205
244,8205
244,8206
244,8205
244,8204
244,8204
244,8205
244,8206
244,8206
244,8210
244,8211
244,8211
244,8209
244,8211
244,8212
244,8210
244,8211
244,8211
244,8210
244,8212
244,8211
244,8209
244,8212
244,8212
244,8211
244,8212
244,8209
244,8212
244,8210
244,8212
244,8211
244,8211
244,8212
244,8213
244,8212
244,8212
244,8213
244,8212
244,8210
244,8212
244,8212
244,8213
244,8210
244,8212
244,8213
244,8212
244,8213
244,8213
244,8207
244,8211
244,8206
244,8199
244,8197
244,8194
244,8192
244,8191
244,8191
244,8201
244,8203
244,8196
244,8192
244,8191
244,8190
244,8191
244,8193
244,8192
244,8197
244,8199
244,8201
244,8203
244,8204
244,8208
244,8209
244,8213
244,8214
244,8214
244,8218
244,8217
244,8217
244,8221
244,8221
244,8223
244,8225
244,8226
244,8229
244,8232
244,8233
244,8234
244,8238
244,8240
244,8242
244,8242
244,8246
244,8249
244,8251
244,8253
244,8257
244,8259
244,8261
244,8264
244,8265
244,8272
244,8272
244,8276
244,8283
244,8289
244,8295
244,8302
244,8312
244,8316
244,8320
244,8327
244,8330
244,8334
244,8337
244,8341
244,8349
244,8354
244,8357
244,8356
244,8358
244,8362
244,8365
244,8368
244,8374
244,8377
244,8382
244,8384
244,8388
244,8395
244,8389
244,8387
244,8385
244,8383
244,8385
244,8384
244,8386
244,8387
244,8389
244,8392
244,8394
244,8399
244,8402
244,8406
244,8409
244,8414
244,8421
244,8428
244,8436
244,8447
244,8458
244,8472
244,8478
244,8460
244,8440
244,8421
244,8401
244,8384
244,8368
244,8353
244,8340
244,8328
244,8315
244,8306
244,8298
244,8288
244,8282
244,8275
244,8267
244,8263
244,8258
244,8252
244,8249
244,8244
244,8240
244,8238
244,8234
244,8232
244,8229
244,8225
244,8225
244,8222
244,8222
244,8219
244,8216
244,8216
244,8212
244,8215
244,8212
244,8213
244,8212
244,8211
244,8210
244,8209
244,8210
244,8209
244,8207
244,8207
244,8208
244,8207
244,8207
244,8207
244,8206
244,8207
244,8207
244,8205
244,8206
244,8207
244,8206
244,8204
244,8206
244,8206
244,8206
244,8207
244,8206
244,8207
244,8206
244,8207
244,8207
244,8208
244,8207
244,8207
244,8208
244,8207
244,8206
244,8207
244,8208
244,8209
244,8207
244,8208
244,8209
244,8209
244,8209
244,8209
244,8209
244,8209
244,8210
244,8211
244,8209
244,8210
244,8210
244,8210
244,8211
244,8212
244,8211
244,8212
244,8211
244,8213
244,8211
244,8212
244,8212
244,8212
244,8212
244,8211
244,8211
244,8213
244,8213
244,8214
244,8212
244,8214
244,8214
244,8214
244,8213
244,8215
244,8214
244,8214
244,8214
244,8215
244,8214
244,8214
244,8215
244,8215
244,8216
244,8215
244,8216
244,8215
244,8217
244,8215
244,8216
244,8217
244,8216
244,8214
244,8217
244,8217
244,8217
244,8217
244,8217
244,8217
244,8215
244,8215
244,8217
244,8218
244,8217
244,8217
244,8217
244,8218
244,8218
244,8219
244,8218
244,8218
244,8219
244,8219
244,8218
244,8219
244,8219
244,8219
244,8219
244,8218
244,8219
244,8217
244,8218
244,8219
244,8220
244,8219
244,8219
244,8218
244,8219
244,8220
244,8220
244,8219
244,8220
244,8220
244,8220
244,8220
244,8221
244,8219
244,8221
244,8219
244,8221
244,8221
244,8219
244,8221
244,8220
